#Annotated with Bakta v1.9.3, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	3326226	3326414	-	MINILI_16335	7.0	5.0		RefSeq:WP_007489158.1, SO:0001217, UniParc:UPI000242164D, UniRef:UniRef100_G9YN24, UniRef:UniRef50_G9YN24, UniRef:UniRef90_G9YN24
contig_1	3327465	3327674	-	MINILI_16345	7.9	8.8		
contig_1	3327646	3327939	-	MINILI_16350	11.3	5.3		RefSeq:WP_155116960.1, SO:0001217, UniParc:UPI0012BADE21, UniRef:UniRef100_A0A6I7GRX4, UniRef:UniRef50_A0A6I7GRX4, UniRef:UniRef90_A0A6I7GRX4
contig_1	3327926	3328216	-	MINILI_16355	10.6	4.1		RefSeq:WP_007489162.1, SO:0001217, UniParc:UPI0002421651, UniRef:UniRef100_G9YN28, UniRef:UniRef50_G9YN28, UniRef:UniRef90_G9YN28
contig_1	3328346	3328780	-	MINILI_16365	16.4	6.0		RefSeq:WP_039996640.1, SO:0001217, UniParc:UPI0005879982, UniRef:UniRef100_A0A174V3M4, UniRef:UniRef50_A0A174EAD2, UniRef:UniRef90_A0A174V3M4
contig_1	3328782	3329219	-	MINILI_16370	16.9	5.2		RefSeq:WP_007489167.1, SO:0001217, UniParc:UPI0002421654, UniRef:UniRef100_G9YN31, UniRef:UniRef50_G9YN31, UniRef:UniRef90_G9YN31
contig_1	3329219	3329440	-	MINILI_16375	8.5	4.8		RefSeq:WP_007489169.1, SO:0001217, UniParc:UPI0002421655, UniRef:UniRef100_G9YN32, UniRef:UniRef50_G9YN32, UniRef:UniRef90_G9YN32
contig_1	3329811	3330014	-	MINILI_16385	7.7	9.3		RefSeq:WP_021631864.1, SO:0001217, UniParc:UPI0003960241, UniRef:UniRef100_A0A174E4Y1, UniRef:UniRef50_A0A174E4Y1, UniRef:UniRef90_A0A174E4Y1
contig_1	3331175	3331603	-	MINILI_16405	15.5	8.1		RefSeq:WP_007489179.1, SO:0001217, UniParc:UPI000242165A, UniRef:UniRef100_G9YN37, UniRef:UniRef50_G9YN37, UniRef:UniRef90_G9YN37
contig_1	3335738	3335920	-	MINILI_16440	6.7	5.6		RefSeq:WP_007489194.1, SO:0001217, UniParc:UPI0002421663, UniRef:UniRef100_G9YN46, UniRef:UniRef50_G9YN46, UniRef:UniRef90_G9YN46
contig_1	3336902	3337129	-	MINILI_16450	8.1	4.1		RefSeq:WP_007493774.1, SO:0001217, UniParc:UPI000241FC99, UniRef:UniRef100_G9YUS0, UniRef:UniRef50_G9YUS0, UniRef:UniRef90_G9YUS0
contig_1	3357943	3358260	-	MINILI_16570	12.0	5.9		RefSeq:WP_007492409.1, SO:0001217, UniParc:UPI00024210CA, UniRef:UniRef100_A0A174SC22, UniRef:UniRef50_A0A174SC22, UniRef:UniRef90_A0A174SC22
contig_1	3365526	3365663	+	MINILI_16620	4.9	9.2		SO:0001217, UniRef:UniRef50_A0A096D017, UniRef:UniRef90_A0A096D017
contig_1	3385688	3385870	+	MINILI_16720	6.9	5.1		RefSeq:WP_050810491.1, SO:0001217, UniParc:UPI000308E4F5, UniRef:UniRef100_G9YSJ7, UniRef:UniRef50_G9YSJ7, UniRef:UniRef90_G9YSJ7
contig_1	3407830	3408390	-	MINILI_16845	20.1	4.8		RefSeq:WP_007492100.1, SO:0001217, UniParc:UPI000241F49C, UniRef:UniRef100_A0A656CLL7, UniRef:UniRef50_A0A1C7FKA2, UniRef:UniRef90_A0A1C7FKA2
contig_1	3408593	3409003	-	MINILI_16855	14.7	8.6		RefSeq:WP_007492098.1, SO:0001217, UniParc:UPI000241F49A, UniRef:UniRef100_G9YSG7, UniRef:UniRef50_G9YSG7, UniRef:UniRef90_G9YSG7
contig_1	3413086	3413946	-	MINILI_16895	31.8	5.4		RefSeq:WP_007492090.1, SO:0001217, UniParc:UPI000241F492, UniRef:UniRef100_A0A6I2RI50, UniRef:UniRef50_A0A1Y4W735, UniRef:UniRef90_A0A096B746
contig_1	3421015	3421383	-	MINILI_16920	13.7	5.1		RefSeq:WP_039996684.1, SO:0001217, UniParc:UPI0002DE5DF9, UniRef:UniRef100_A0A6I7GDE9, UniRef:UniRef90_A0A1Y4F243
contig_1	3453882	3454289	-	MINILI_17055	15.2	5.1		RefSeq:WP_039997328.1, SO:0001217, UniParc:UPI00030A8818, UniRef:UniRef100_G9YSZ7, UniRef:UniRef50_A0A1C7FK45, UniRef:UniRef90_A0A1C7FK45
contig_1	3468802	3469215	-	MINILI_17090	15.1	5.3		RefSeq:WP_024725101.1, SO:0001217, UniParc:UPI0002FB331D, UniRef:UniRef100_G9YW27, UniRef:UniRef50_G9YW27, UniRef:UniRef90_G9YW27
contig_1	3545680	3546042	-	MINILI_17450	13.0	4.7		RefSeq:WP_007489691.1, SO:0001217, UniParc:UPI000241FC12, UniRef:UniRef100_A0A6I7GQ25, UniRef:UniRef50_A0A096B174, UniRef:UniRef90_A0A6I7GQ25
contig_1	3558327	3558599	-	MINILI_17540	10.3	4.7		RefSeq:WP_007488405.1, SO:0001217, UniParc:UPI0002421608, UniRef:UniRef100_G9YLM4, UniRef:UniRef50_G9YLM4, UniRef:UniRef90_G9YLM4
contig_1	3561322	3561888	-	MINILI_17565	21.0	6.1		RefSeq:WP_007488415.1, SO:0001217, UniParc:UPI000242160E, UniRef:UniRef100_G9YLN0, UniRef:UniRef50_G9YLN0, UniRef:UniRef90_G9YLN0
contig_1	3565519	3565698	-	MINILI_17590	5.7	6.5		RefSeq:WP_007488421.1, SO:0001217, UniParc:UPI0002421613, UniRef:UniRef100_G9YLN5, UniRef:UniRef50_G9YLN5, UniRef:UniRef90_G9YLN5
contig_1	3570391	3570552	-	MINILI_17625	6.1	5.1		RefSeq:WP_007488435.1, SO:0001217, UniParc:UPI000242161B, UniRef:UniRef100_G9YLP3, UniRef:UniRef50_G9YLP3, UniRef:UniRef90_G9YLP3
contig_1	3570577	3570780	-	MINILI_17630	7.4	5.2		RefSeq:WP_007488436.1, SO:0001217, UniParc:UPI000242161C, UniRef:UniRef100_G9YLP4, UniRef:UniRef50_G9YLP4, UniRef:UniRef90_G9YLP4
contig_1	3570773	3571195	-	MINILI_17635	15.8	7.9		RefSeq:WP_007488437.1, SO:0001217, UniParc:UPI000242161D, UniRef:UniRef100_A0A1C7FL69, UniRef:UniRef90_A0A1C7FL69
contig_1	3573527	3573712	-	MINILI_17650	7.0	10.3		RefSeq:WP_039996484.1, SO:0001217, UniParc:UPI00031710CE, UniRef:UniRef100_A0A6I7GJD6, UniRef:UniRef50_A0A096DGM0, UniRef:UniRef90_A0A096DGM0
contig_1	3576340	3576612	-	MINILI_17665	10.1	4.4		RefSeq:WP_007488162.1, SO:0001217, UniParc:UPI000241FB98, UniRef:UniRef100_G9YL63, UniRef:UniRef50_G9YL63, UniRef:UniRef90_G9YL63
contig_1	3577156	3577413	-	MINILI_17675	9.3	5.2		RefSeq:WP_007488164.1, SO:0001217, UniParc:UPI000241FB9A, UniRef:UniRef100_G9YL65, UniRef:UniRef50_A0A6I2RF87, UniRef:UniRef90_G9YL65
contig_1	3577407	3577667	-	MINILI_17680	10.1	8.4		RefSeq:WP_007488165.1, SO:0001217, UniParc:UPI000241FB9B, UniRef:UniRef100_G9YL66, UniRef:UniRef50_A0A096CBU2, UniRef:UniRef90_G9YL66
contig_1	3578510	3578713	-	MINILI_17695	7.7	6.0		RefSeq:WP_007488168.1, SO:0001217, UniParc:UPI000241FB9E, UniRef:UniRef100_A0A174SL76, UniRef:UniRef50_A0A096D4D5, UniRef:UniRef90_A0A1C7FL58
contig_1	3579031	3579225	-	MINILI_17705	7.3	7.8		RefSeq:WP_007488170.1, SO:0001217, UniParc:UPI000241FBA0, UniRef:UniRef100_G9YL71, UniRef:UniRef50_G9YL71, UniRef:UniRef90_G9YL71
contig_1	3617303	3617524	+	MINILI_17935	8.2	4.7		RefSeq:WP_007493663.1, SO:0001217, UniParc:UPI000241FC80, UniRef:UniRef100_A0A174RSK3, UniRef:UniRef50_A0A174RSK3, UniRef:UniRef90_A0A174RSK3
contig_1	3638943	3640628	+	MINILI_18015	60.5	4.2		RefSeq:WP_007494168.1, SO:0001217, UniParc:UPI00024203AF, UniRef:UniRef100_G9YV97, UniRef:UniRef50_G9YV97, UniRef:UniRef90_G9YV97
contig_1	3805516	3805785	-	MINILI_18790	10.1	4.8		RefSeq:WP_039997688.1, SO:0001217, UniParc:UPI00058758C9, UniRef:UniRef100_A0A1Y4FN22, UniRef:UniRef50_A0A1Y4FN22, UniRef:UniRef90_A0A1Y4FN22
contig_1	3833947	3834150	-	MINILI_18935	7.8	5.7		RefSeq:WP_007488921.1, SO:0001217, UniParc:UPI000241FBD9, UniRef:UniRef100_A0A174RS67, UniRef:UniRef50_A6P181, UniRef:UniRef90_A0A1C7FJ20
contig_1	3834249	3834359	+	MINILI_18940	3.7	4.4		SO:0001217, UniParc:UPI000246CA6E, UniRef:UniRef100_A0A096B8D5, UniRef:UniRef50_A0A096B8D5, UniRef:UniRef90_A0A096B8D5
contig_1	3870167	3870265	-	MINILI_19105	3.5	4.2		SO:0001217, UniRef:UniRef50_A0A4R2MCT9, UniRef:UniRef90_A0A4R2MCT9
contig_1	3958891	3959064	+	MINILI_19505	6.0	9.8		SO:0001217, UniParc:UPI0002420A5F, UniRef:UniRef100_G9YVD6, UniRef:UniRef50_G9YVD6, UniRef:UniRef90_G9YVD6
contig_1	3984731	3985390	-	MINILI_19660	23.5	11.5		
