#Annotated with Bakta v1.9.3, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	1963803	1964282	+	NAPDKL_09960	17.0	7.9		RefSeq:WP_108980548.1, SO:0001217, UniParc:UPI000D27D44D, UniRef:UniRef100_UPI000D27D44D, UniRef:UniRef50_V2ZEK7, UniRef:UniRef90_UPI000D27D44D
contig_1	1966547	1967044	-	NAPDKL_09970	18.9	5.2		RefSeq:WP_108980550.1, SO:0001217, UniParc:UPI000D2A3934, UniRef:UniRef100_UPI000D2A3934, UniRef:UniRef50_UPI0023F79959, UniRef:UniRef90_UPI0023F79959
contig_1	1968705	1969649	+	NAPDKL_09980	35.7	5.0		RefSeq:WP_108980551.1, SO:0001217, UniParc:UPI000D2D3254, UniRef:UniRef100_UPI000D2D3254, UniRef:UniRef50_UPI000D2D3254, UniRef:UniRef90_UPI000D2D3254
contig_1	1984196	1984633	+	NAPDKL_10055	16.3	7.9		SO:0001217, UniRef:UniRef50_UPI00067F729B, UniRef:UniRef90_UPI00067F729B
contig_1	1988189	1989496	+	NAPDKL_10075	46.8	4.6		RefSeq:WP_108980562.1, SO:0001217, UniParc:UPI000D299F07, UniRef:UniRef100_UPI000D299F07, UniRef:UniRef50_UPI00265A9B95, UniRef:UniRef90_UPI00265A9B95
contig_1	1989522	1990379	+	NAPDKL_10080	31.5	4.5		RefSeq:WP_108980563.1, SO:0001217, UniParc:UPI000D2C5C13, UniRef:UniRef100_UPI000D2C5C13, UniRef:UniRef50_UPI0026709003, UniRef:UniRef90_UPI0026709003
contig_1	1996779	1998725	+	NAPDKL_10110	71.2	6.0	PF00156.31|Pribosyltran, PF11734.12|TilS_C	PFAM:PF00156.31, PFAM:PF11734.12
contig_1	2030170	2031285	+	NAPDKL_10260	41.8	7.1		RefSeq:WP_108980587.1, SO:0001217, UniParc:UPI000D282838, UniRef:UniRef100_UPI000D282838, UniRef:UniRef50_UPI0026596722, UniRef:UniRef90_UPI0026596722
contig_1	2046412	2046549	-	NAPDKL_10335	5.1	9.5	PF13936.10|HTH_38	PFAM:PF13936.10
contig_1	2046867	2047061	-	NAPDKL_10340	7.3	4.8		RefSeq:WP_108980604.1, SO:0001217, UniParc:UPI000D2AB508, UniRef:UniRef100_UPI000D2AB508, UniRef:UniRef50_UPI0023F181FE, UniRef:UniRef90_UPI0023F181FE
contig_1	2057292	2057825	-	NAPDKL_10390	19.2	5.4		SO:0001217, UniRef:UniRef50_A0A1Y4LMU2, UniRef:UniRef90_UPI0023F3ECA3
contig_1	2073412	2073648	-	NAPDKL_10470	8.5	5.3		RefSeq:WP_108980625.1, SO:0001217, UniParc:UPI000D2DD91D, UniRef:UniRef100_UPI000D2DD91D, UniRef:UniRef50_A0A1Y4LDY7, UniRef:UniRef90_UPI00067E83F2
contig_1	2093239	2093508	+	NAPDKL_10565	10.5	4.3		RefSeq:WP_050623578.1, SO:0001217, UniParc:UPI00067EBF32, UniRef:UniRef100_UPI00067EBF32, UniRef:UniRef50_UPI002657F90D, UniRef:UniRef90_UPI00067EBF32
contig_1	2095259	2095519	-	NAPDKL_10580	9.5	9.3		RefSeq:WP_050623581.1, SO:0001217, UniParc:UPI00067F16C8, UniRef:UniRef100_UPI00067F16C8, UniRef:UniRef50_UPI0023F30800, UniRef:UniRef90_UPI0023F30800
contig_1	2120721	2120888	+	NAPDKL_10685	6.7	9.9		SO:0001217, UniRef:UniRef50_UPI0011CA59D8, UniRef:UniRef90_UPI0011CA59D8
contig_1	2160809	2162578	-	NAPDKL_10890	65.9	4.5		RefSeq:WP_108980671.1, SO:0001217, UniParc:UPI000D2D4F1B, UniRef:UniRef100_UPI000D2D4F1B, UniRef:UniRef50_UPI000D2D4F1B, UniRef:UniRef90_UPI000D2D4F1B
contig_1	2162611	2164560	-	NAPDKL_10895	70.7	4.3		RefSeq:WP_108980672.1, SO:0001217, UniParc:UPI000D2A16A8, UniRef:UniRef100_UPI000D2A16A8, UniRef:UniRef50_UPI00265902A3, UniRef:UniRef90_UPI00265902A3
contig_1	2164612	2166732	-	NAPDKL_10900	76.7	4.5		SO:0001217, UniRef:UniRef50_UPI00067F22B6, UniRef:UniRef90_UPI00067F22B6
contig_1	2166750	2167925	-	NAPDKL_10905	42.9	4.8		SO:0001217, UniRef:UniRef50_UPI00265B0007, UniRef:UniRef90_UPI00265B0007
contig_1	2167970	2169712	-	NAPDKL_10910	63.3	4.3		SO:0001217, UniRef:UniRef50_UPI0023F49A44, UniRef:UniRef90_UPI0023F49A44
contig_1	2206217	2206477	+	NAPDKL_11115	9.3	7.7		SO:0001217, UniParc:UPI000D2D8669, UniRef:UniRef100_UPI000D2D8669, UniRef:UniRef50_UPI00265AD756, UniRef:UniRef90_UPI00265AD756
contig_1	2207644	2208072	+	NAPDKL_11125	16.3	10.6		
contig_1	2208069	2209544	+	NAPDKL_11130	51.9	4.1	PF13306.10|LRR_5	PFAM:PF13306.10
contig_1	2232814	2233074	+	NAPDKL_11245	9.6	9.8		SO:0001217, UniRef:UniRef50_UPI0010581550, UniRef:UniRef90_UPI0010581550
contig_1	2237752	2237868	-	NAPDKL_11270	4.4	5.5		SO:0001217, UniRef:UniRef50_A0A1C6BBA0
contig_1	2238239	2238787	+	NAPDKL_11275	21.1	9.1		RefSeq:WP_108980711.1, SO:0001217, UniParc:UPI000D261FE2, UniRef:UniRef100_UPI000D261FE2, UniRef:UniRef50_UPI0026DC4EA8, UniRef:UniRef90_UPI000D261FE2
contig_1	2251480	2251914	+	NAPDKL_11340	16.1	4.7		RefSeq:WP_108980718.1, SO:0001217, UniParc:UPI000D286862, UniRef:UniRef100_UPI000D286862, UniRef:UniRef50_A0A096CQQ0, UniRef:UniRef90_UPI0023F8CF2F
contig_1	2259407	2259724	+	NAPDKL_11380	11.6	10.2		RefSeq:WP_108980723.1, SO:0001217, UniParc:UPI000D2754D8, UniRef:UniRef100_UPI000D2754D8, UniRef:UniRef50_UPI0023F969C9, UniRef:UniRef90_UPI0023F969C9
contig_1	2302744	2302872	+	NAPDKL_11590	5.0	5.2		
contig_1	2306364	2306576	-	NAPDKL_11605	7.2	4.4		RefSeq:WP_108980750.1, SO:0001217, UniParc:UPI000D2EA13A, UniRef:UniRef100_UPI000D2EA13A, UniRef:UniRef50_UPI00067E7E97, UniRef:UniRef90_UPI00067E7E97
contig_1	2320763	2321017	+	NAPDKL_11685	9.7	6.3		SO:0001217, UniRef:UniRef50_A0A1C5MCG4, UniRef:UniRef90_UPI0026DD8905
contig_1	2334067	2334318	-	NAPDKL_11745	9.7	4.5		RefSeq:WP_108980770.1, SO:0001217, UniParc:UPI000D26689A, UniRef:UniRef100_UPI000D26689A, UniRef:UniRef50_UPI00265AF717, UniRef:UniRef90_UPI00265AF717
contig_1	2373246	2373596	-	NAPDKL_11950	13.1	9.6		RefSeq:WP_108980793.1, SO:0001217, UniParc:UPI000D26D578, UniRef:UniRef100_UPI000D26D578, UniRef:UniRef50_UPI00067F030D, UniRef:UniRef90_UPI00067F030D
contig_1	2381580	2381765	+	NAPDKL_11985	7.2	7.8		RefSeq:WP_050623817.1, SO:0001217, UniParc:UPI00067EABF6, UniRef:UniRef100_UPI00067EABF6, UniRef:UniRef50_UPI00067EABF6, UniRef:UniRef90_UPI00067EABF6
contig_1	2384999	2385256	+	NAPDKL_12005	9.4	10.9		RefSeq:WP_133248304.1, SO:0001217, UniParc:UPI001057AD8D, UniRef:UniRef100_UPI001057AD8D, UniRef:UniRef50_UPI001057AD8D, UniRef:UniRef90_UPI001057AD8D
contig_1	2385253	2385624	+	NAPDKL_12010	13.9	5.5		
contig_1	2405033	2405899	+	NAPDKL_12100	32.1	5.5		
contig_1	2411714	2412439	+	NAPDKL_12135	27.2	6.3		
contig_1	2412690	2413364	+	NAPDKL_12140	24.3	5.1		
contig_1	2416950	2417897	-	NAPDKL_12160	34.5	5.6		
contig_1	2419527	2420069	+	NAPDKL_12170	19.1	6.7	PF00694.23|Aconitase_C	PFAM:PF00694.23
contig_1	2420174	2421238	+	NAPDKL_12175	37.7	4.3		
contig_1	2421309	2423357	+	NAPDKL_12180	73.6	8.3		
contig_1	2423453	2424220	+	NAPDKL_12185	28.5	7.6		
contig_1	2425098	2425940	+	NAPDKL_12195	31.0	6.0	PF04909.18|Amidohydro_2	PFAM:PF04909.18
contig_1	2425897	2426169	+	NAPDKL_12200	10.4	6.3		
contig_1	2427013	2427399	-	NAPDKL_12210	14.4	10.4	PF00239.25|Resolvase	PFAM:PF00239.25
contig_1	2427544	2428320	-	NAPDKL_12215	29.2	6.5		
contig_1	2428317	2428592	-	NAPDKL_12220	10.5	9.2		SO:0001217, UniRef:UniRef50_UPI000D58E4ED, UniRef:UniRef90_UPI000D58E4ED
contig_1	2430082	2430192	-	NAPDKL_12230	4.0	7.9		
contig_1	2434501	2434617	+	NAPDKL_12240	4.2	6.1		
contig_1	2434738	2435376	+	NAPDKL_12245	23.8	4.3		SO:0001217, UniParc:UPI000D2DD516, UniRef:UniRef100_UPI000D2DD516, UniRef:UniRef50_A0A1Y4W722, UniRef:UniRef90_UPI0026DD4210
contig_1	2436773	2437360	+	NAPDKL_12260	21.6	6.1		SO:0001217, UniParc:UPI000D2833DE, UniRef:UniRef100_UPI000D2833DE, UniRef:UniRef50_UPI00265A338B, UniRef:UniRef90_UPI00265A338B
contig_1	2439612	2440034	+	NAPDKL_12280	15.9	8.5		RefSeq:WP_050623840.1, SO:0001217, UniParc:UPI00067F36C9, UniRef:UniRef100_UPI00067F36C9, UniRef:UniRef50_UPI00067F36C9, UniRef:UniRef90_UPI00067F36C9
contig_1	2466909	2470394	+	NAPDKL_12380	126.3	4.3	PF07833.15|Cu_amine_oxidN1	PFAM:PF07833.15, SO:0001217, UniParc:UPI000D2E87E8, UniRef:UniRef100_UPI000D2E87E8, UniRef:UniRef50_UPI00210C65A2, UniRef:UniRef90_UPI00210C65A2
contig_1	2486642	2487181	-	NAPDKL_12465	20.3	7.7		RefSeq:WP_050623872.1, SO:0001217, UniParc:UPI00067E767D, UniRef:UniRef100_UPI00067E767D, UniRef:UniRef50_V2YI68, UniRef:UniRef90_UPI00067E767D
contig_1	2530235	2531062	-	NAPDKL_12660	30.7	8.4	PF02899.21|Phage_int_SAM_1	PFAM:PF02899.21, SO:0001217, UniParc:UPI000D2B7825, UniRef:UniRef100_UPI000D2B7825, UniRef:UniRef50_A0A1Y4KT07, UniRef:UniRef90_UPI00067ED0E5
contig_1	2540332	2540598	-	NAPDKL_12700	10.3	4.4		SO:0001217, UniParc:UPI000D2D3875, UniRef:UniRef100_UPI000D2D3875, UniRef:UniRef50_UPI0026703B83, UniRef:UniRef90_UPI0026703B83
contig_1	2542859	2543116	-	NAPDKL_12715	9.9	4.5		RefSeq:WP_050623921.1, SO:0001217, UniParc:UPI00067ED853, UniRef:UniRef100_UPI00067ED853, UniRef:UniRef50_UPI001B766D70, UniRef:UniRef90_UPI001B766D70
contig_1	2556320	2556448	+	NAPDKL_12785	4.8	9.2		
contig_1	2569528	2569701	+	NAPDKL_12850	6.1	8.3		RefSeq:WP_187120338.1, SO:0001217, UniParc:UPI000AE243CC, UniRef:UniRef100_UPI000AE243CC, UniRef:UniRef50_A0A1C5X2U6, UniRef:UniRef90_UPI000AE243CC
contig_1	2575604	2575744	-	NAPDKL_12885	5.3	5.1		SO:0001217, UniRef:UniRef50_A0A1Y4L557, UniRef:UniRef90_UPI000D2DE938
contig_1	2588363	2589259	-	NAPDKL_12940	33.9	4.8		SO:0001217, UniParc:UPI000D29E2E6, UniRef:UniRef100_UPI000D29E2E6, UniRef:UniRef50_UPI000D29E2E6, UniRef:UniRef90_UPI000D29E2E6
contig_1	2594087	2594182	-	NAPDKL_12960	3.6	5.0		
contig_1	2594326	2594892	+	NAPDKL_12965	20.8	11.6		
contig_1	2610710	2610862	-	NAPDKL_13030	5.6	8.8		SO:0001217, UniRef:UniRef50_F4XGL8
contig_1	2615178	2615936	-	NAPDKL_13065	28.6	4.7		
contig_1	2618800	2619078	-	NAPDKL_13090	10.2	5.2		RefSeq:WP_050623979.1, SO:0001217, UniParc:UPI00067EC225, UniRef:UniRef100_UPI00067EC225, UniRef:UniRef50_B0PI42, UniRef:UniRef90_B0PI42
contig_1	2626560	2626889	-	NAPDKL_13110	13.1	5.1		SO:0001217, UniRef:UniRef50_B9YCP0, UniRef:UniRef90_UPI00067F6499
contig_1	2631943	2632179	-	NAPDKL_13160	9.2	4.9		SO:0001217, UniRef:UniRef50_A0A096CFL2, UniRef:UniRef90_A0A413LS57
contig_1	2637026	2637232	-	NAPDKL_13175	7.7	5.7		SO:0001217, UniRef:UniRef50_A0A1Y4RUN5
contig_1	2647907	2648116	-	NAPDKL_13260	8.7	4.3		SO:0001217, UniRef:UniRef50_B0PGH1, UniRef:UniRef90_A0A656CIV7
contig_1	2665249	2665689	+	NAPDKL_13335	16.7	7.6	PF14659.10|Phage_int_SAM_3	PFAM:PF14659.10
contig_1	2672557	2673114	+	NAPDKL_13385	21.6	5.3		
contig_1	2676625	2676810	+	NAPDKL_13395	6.9	9.0		RefSeq:WP_242850314.1, SO:0001217, UniParc:UPI000A5AA5FB, UniRef:UniRef100_UPI000A5AA5FB, UniRef:UniRef50_UPI00262AAB47, UniRef:UniRef90_UPI000A5AA5FB
contig_1	2680878	2681093	+	NAPDKL_13430	8.0	10.4		
contig_1	2684455	2684619	+	NAPDKL_13445	6.0	6.1		SO:0001217, UniRef:UniRef50_A0A1Y4LR52
contig_1	2700439	2700885	+	NAPDKL_13520	16.5	9.5	PF01325.23|Fe_dep_repress	PFAM:PF01325.23
contig_1	2705965	2706858	-	NAPDKL_13550	33.9	7.4		
contig_1	2711182	2711553	+	NAPDKL_13585	14.0	5.2		SO:0001217, UniRef:UniRef50_B0PGM2, UniRef:UniRef90_G9YT77
contig_1	2721545	2722489	-	NAPDKL_13650	35.4	5.3		
contig_1	2727177	2728133	+	NAPDKL_13670	36.4	4.7		
contig_1	2728168	2729196	+	NAPDKL_13675	39.5	5.8		
contig_1	2729919	2730047	+	NAPDKL_13685	5.0	5.6		
contig_1	2731874	2732731	+	NAPDKL_13700	33.1	5.2	PF00149.32|Metallophos	PFAM:PF00149.32
contig_1	2732763	2733320	+	NAPDKL_13705	21.3	6.3		
contig_1	2733610	2733732	+	NAPDKL_13710	4.6	8.5		
contig_1	2764954	2765622	-	NAPDKL_13855	24.6	4.3		SO:0001217, UniRef:UniRef50_A0A096B656
contig_1	2766415	2766858	-	NAPDKL_13865	16.5	4.3		SO:0001217, UniRef:UniRef50_R9M9S0, UniRef:UniRef90_A0A096B4Z1
contig_1	2768291	2769124	-	NAPDKL_13880	31.2	5.0		SO:0001217, UniRef:UniRef50_UPI0018AABCCB
contig_1	2774987	2775574	-	NAPDKL_13910	22.9	5.5		SO:0001217, UniRef:UniRef50_R9M8T4
contig_1	2782833	2783126	+	NAPDKL_13955	10.5	9.9		
contig_1	2790021	2790353	-	NAPDKL_13980	12.3	4.3		SO:0001217, UniRef:UniRef50_UPI00189C6AA0
contig_1	2792470	2793102	-	NAPDKL_14000	24.3	8.5		SO:0001217, UniRef:UniRef50_A0A096B4W8, UniRef:UniRef90_UPI00189C34E4
contig_1	2793117	2793860	-	NAPDKL_14005	28.2	5.6	PF12960.11|DUF3849	PFAM:PF12960.11, SO:0001217, UniRef:UniRef50_A0A644XJP4, UniRef:UniRef90_A0A096CHY0
contig_1	2796706	2797275	-	NAPDKL_14030	21.6	6.0		SO:0001217, UniRef:UniRef50_A0A096B629, UniRef:UniRef90_A0A096B629
contig_1	2800633	2801400	-	NAPDKL_14050	28.8	5.0		SO:0001217, UniRef:UniRef50_A0A096B623, UniRef:UniRef90_A0A096B623
contig_1	2803775	2804479	-	NAPDKL_14065	27.2	9.0		SO:0001217, UniRef:UniRef50_A0A096B4V5, UniRef:UniRef90_UPI00189AA4EF
contig_1	2825763	2825981	-	NAPDKL_14190	7.6	8.6		SO:0001217, UniRef:UniRef50_E2ZJH9, UniRef:UniRef90_C0EGS5
contig_1	2833817	2834068	+	NAPDKL_14240	9.1	10.1		
contig_1	2834038	2834163	-	NAPDKL_14245	4.7	10.2		
contig_1	2859744	2860211	+	NAPDKL_14340	17.0	8.6		SO:0001217, UniParc:UPI000D2DEAB5, UniRef:UniRef100_UPI000D2DEAB5, UniRef:UniRef50_UPI000D2DEAB5, UniRef:UniRef90_UPI000D2DEAB5
contig_1	2863814	2864410	+	NAPDKL_14360	21.1	8.8		
contig_1	2868285	2868584	+	NAPDKL_14385	10.3	10.8		
contig_1	2871260	2871361	-	NAPDKL_14410	3.6	9.7		
contig_1	2883570	2884817	-	NAPDKL_14465	48.5	5.1	PF18476.5|PIN_8	PFAM:PF18476.5
contig_1	2893960	2894856	-	NAPDKL_14520	33.4	5.3		SO:0001217, UniRef:UniRef50_UPI00067EF5D0, UniRef:UniRef90_UPI00067EF5D0
contig_1	2910052	2910255	+	NAPDKL_14585	7.3	9.0		SO:0001217, UniParc:UPI000D2E7655, UniRef:UniRef100_UPI000D2E7655, UniRef:UniRef50_UPI000D2E7655, UniRef:UniRef90_UPI000D2E7655
contig_1	2910301	2910513	+	NAPDKL_14590	7.7	7.8		RefSeq:WP_050624978.1, SO:0001217, UniParc:UPI00067F3759, UniRef:UniRef100_UPI00067F3759, UniRef:UniRef50_UPI0023F41E5A, UniRef:UniRef90_UPI0023F41E5A
contig_1	2914655	2915245	+	NAPDKL_14620	22.9	4.5		RefSeq:WP_256181959.1, SO:0001217, UniParc:UPI000D2DEB19, UniRef:UniRef100_UPI000D2DEB19, UniRef:UniRef50_UPI0026591F56, UniRef:UniRef90_UPI0026591F56
contig_1	2938433	2938639	-	NAPDKL_14725	7.3	4.2		RefSeq:WP_050624951.1, SO:0001217, UniParc:UPI00067EA479, UniRef:UniRef100_UPI00067EA479, UniRef:UniRef50_A0A8J6M621, UniRef:UniRef90_UPI00067EA479
contig_1	2938695	2939129	-	NAPDKL_14730	15.0	4.6		RefSeq:WP_108981163.1, SO:0001217, UniParc:UPI000D2DA8EC, UniRef:UniRef100_UPI000D2DA8EC, UniRef:UniRef50_UPI00266F1BA5, UniRef:UniRef90_UPI00266F1BA5
contig_1	2943485	2944285	+	NAPDKL_14760	29.4	6.1		SO:0001217, UniRef:UniRef50_UPI001B4D7B33, UniRef:UniRef90_UPI001B4D7B33
contig_1	2966595	2967458	-	NAPDKL_14860	33.4	5.0		SO:0001217, UniParc:UPI000D2765E2, UniRef:UniRef100_UPI000D2765E2, UniRef:UniRef50_UPI0023EF9CE3, UniRef:UniRef90_UPI0023EF9CE3
contig_1	2981006	2981887	-	NAPDKL_14935	30.9	4.6		SO:0001217, UniParc:UPI000D2885BC, UniRef:UniRef100_UPI000D2885BC, UniRef:UniRef50_UPI0023F4D0E5, UniRef:UniRef90_UPI0023F4D0E5
contig_1	3057884	3060544	-	NAPDKL_15350	97.7	5.0	PF08238.16|Sel1	PFAM:PF08238.16
contig_1	3071250	3072542	-	NAPDKL_15420	48.2	7.1		SO:0001217, UniRef:UniRef50_A0A1I4BF09, UniRef:UniRef90_UPI00067F0F32
contig_1	3080681	3080803	-	NAPDKL_15480	4.4	4.2		
contig_1	3080800	3080889	-	NAPDKL_15485	3.2	9.5		
contig_1	3081374	3083521	-	NAPDKL_15495	82.9	9.4		SO:0001217, UniRef:UniRef50_UPI00210D9A3A, UniRef:UniRef90_UPI00210D9A3A
contig_1	3083691	3083957	+	NAPDKL_15500	10.0	6.3		RefSeq:WP_108981235.1, SO:0001217, UniParc:UPI000D28DAA3, UniRef:UniRef100_UPI000D28DAA3, UniRef:UniRef50_UPI00265AE71A, UniRef:UniRef90_UPI000D28DAA3
contig_1	3084479	3084628	+	NAPDKL_15510	5.6	10.3		
contig_1	3086354	3086542	-	NAPDKL_15520	7.3	4.2		
contig_1	3086568	3086729	-	NAPDKL_15525	6.0	5.1		
contig_1	3096696	3096848	+	NAPDKL_15565	6.1	9.9		
contig_1	3124212	3124406	-	NAPDKL_15705	7.3	6.2		RefSeq:WP_050624746.1, SO:0001217, UniParc:UPI00067E8C09, UniRef:UniRef100_UPI00067E8C09, UniRef:UniRef50_UPI00067E8C09, UniRef:UniRef90_UPI00067E8C09
contig_1	3158560	3158970	-	NAPDKL_15870	15.3	8.7		RefSeq:WP_077138763.1, SO:0001217, UniParc:UPI00097D33DE, UniRef:UniRef100_UPI00097D33DE, UniRef:UniRef50_UPI00265B3556, UniRef:UniRef90_UPI00265B3556
contig_1	3168942	3170843	-	NAPDKL_15900	70.1	9.6		
contig_1	3172805	3173053	+	NAPDKL_15915	9.1	11.7		SO:0001217, UniParc:UPI000D26A7C3, UniRef:UniRef100_UPI000D26A7C3, UniRef:UniRef50_UPI0023F16D11, UniRef:UniRef90_UPI0023F16D11
contig_1	3195417	3195566	-	NAPDKL_16055	4.8	5.2		
contig_1	3204062	3204181	-	NAPDKL_16095	4.6	8.0		
contig_1	3209461	3209751	+	NAPDKL_16125	10.5	9.6		SO:0001217, UniParc:UPI000D2AA49C, UniRef:UniRef100_UPI000D2AA49C, UniRef:UniRef50_UPI00067F349A, UniRef:UniRef90_UPI00067F349A
contig_1	3212033	3212464	-	NAPDKL_16140	17.0	9.8		SO:0001217, UniParc:UPI000D270001, UniRef:UniRef100_UPI000D270001, UniRef:UniRef50_UPI00067F0E81, UniRef:UniRef90_UPI00067F0E81
contig_1	3212489	3212962	-	NAPDKL_16145	17.4	9.3		SO:0001217, UniParc:UPI000D2925DE, UniRef:UniRef100_UPI000D2925DE, UniRef:UniRef50_UPI0023F7E1AB, UniRef:UniRef90_UPI0023F7E1AB
contig_1	3215622	3215891	-	NAPDKL_16165	9.7	4.5		RefSeq:WP_050624658.1, SO:0001217, UniParc:UPI00067F03B8, UniRef:UniRef100_UPI00067F03B8, UniRef:UniRef50_A0A1Y4LQA2, UniRef:UniRef90_UPI002658BF6E
contig_1	3238842	3239135	-	NAPDKL_16265	10.6	9.3		RefSeq:WP_050624643.1, SO:0001217, UniParc:UPI00067EBB99, UniRef:UniRef100_UPI00067EBB99, UniRef:UniRef50_UPI0026590C64, UniRef:UniRef90_UPI0026590C64
contig_1	3247036	3247509	-	NAPDKL_16305	16.3	5.1		SO:0001217, UniParc:UPI000D2696BA, UniRef:UniRef100_UPI000D2696BA, UniRef:UniRef50_UPI000D2696BA, UniRef:UniRef90_UPI000D2696BA
contig_1	3252726	3253307	-	NAPDKL_16350	21.3	8.9		RefSeq:WP_133248314.1, SO:0001217, UniParc:UPI000D2A53FA, UniRef:UniRef100_UPI000D2A53FA, UniRef:UniRef50_UPI0023F90B83, UniRef:UniRef90_UPI0023F90B83
contig_1	3253413	3254042	-	NAPDKL_16355	22.9	4.4		RefSeq:WP_133248315.1, SO:0001217, UniParc:UPI000D2B32A0, UniRef:UniRef100_UPI000D2B32A0, UniRef:UniRef50_UPI0026DA903A, UniRef:UniRef90_UPI0026DA903A
contig_1	3280299	3280646	-	NAPDKL_16475	12.8	8.7		SO:0001217, UniRef:UniRef50_A0A8S5MTP5, UniRef:UniRef90_UPI0026DB61DF
contig_1	3281564	3283438	-	NAPDKL_16490	65.5	4.5	PF00041.25|fn3	PFAM:PF00041.25, SO:0001217, UniRef:UniRef50_UPI00210A15A8
contig_1	3283672	3284331	-	NAPDKL_16495	23.3	4.3		SO:0001217, UniRef:UniRef50_UPI0023F27FE0, UniRef:UniRef90_UPI0023F27FE0
contig_1	3286357	3286872	-	NAPDKL_16515	18.2	4.5		
contig_1	3288761	3288859	+	NAPDKL_16535	3.4	8.3		
contig_1	3295788	3296405	-	NAPDKL_16575	23.0	6.5		SO:0001217, UniRef:UniRef50_A0A2U1BC16
contig_1	3299540	3300763	-	NAPDKL_16600	46.2	6.2		
contig_1	3300760	3300954	-	NAPDKL_16605	6.7	9.9		RefSeq:WP_108981347.1, SO:0001217, UniParc:UPI000D2699EE, UniRef:UniRef100_UPI000D2699EE, UniRef:UniRef50_A0A096BC03, UniRef:UniRef90_UPI00265EC1FF
contig_1	3304293	3305063	-	NAPDKL_16630	29.5	10.0		SO:0001217, UniRef:UniRef50_UPI0026F3F1A2, UniRef:UniRef90_UPI0026702C1F
contig_1	3305056	3305541	-	NAPDKL_16635	18.0	5.2		SO:0001217, UniRef:UniRef50_UPI0023F17980, UniRef:UniRef90_UPI0023F17980
contig_1	3305508	3305786	-	NAPDKL_16640	10.4	6.6		SO:0001217, UniRef:UniRef50_UPI00265E19EF, UniRef:UniRef90_UPI00265E19EF
contig_1	3305767	3306264	-	NAPDKL_16645	18.4	4.8		SO:0001217, UniRef:UniRef50_UPI00265DDEFC, UniRef:UniRef90_UPI00265DDEFC
contig_1	3306264	3306566	-	NAPDKL_16650	11.5	5.1		SO:0001217, UniRef:UniRef50_A0A8S5Q5L3, UniRef:UniRef90_UPI0026DAB3B2
contig_1	3306566	3306904	-	NAPDKL_16655	13.0	4.6		
contig_1	3306888	3307220	-	NAPDKL_16660	12.5	4.8		
contig_1	3307814	3307969	-	NAPDKL_16675	5.4	5.0		SO:0001217, UniRef:UniRef50_UPI00136DCDEA
contig_1	3307966	3308193	-	NAPDKL_16680	8.7	6.7		SO:0001217, UniRef:UniRef50_UPI00266535B5
contig_1	3308168	3308293	-	NAPDKL_16685	4.7	10.5		
contig_1	3312155	3312460	-	NAPDKL_16710	11.6	6.6		SO:0001217, UniRef:UniRef50_UPI00265D999F, UniRef:UniRef90_UPI00265D999F
contig_1	3312457	3312588	-	NAPDKL_16715	4.8	9.9		
contig_1	3312585	3312776	-	NAPDKL_16720	6.8	4.3		SO:0001217, UniRef:UniRef50_UPI0023F0CA39, UniRef:UniRef90_UPI0023F0CA39
contig_1	3312784	3312900	-	NAPDKL_16725	4.4	9.5		
contig_1	3312913	3313431	-	NAPDKL_16730	19.7	5.5		SO:0001217, UniParc:UPI00205D57CF, UniRef:UniRef100_UPI00205D57CF, UniRef:UniRef50_UPI00265F0D43, UniRef:UniRef90_UPI00265F0D43
contig_1	3314018	3314347	+	NAPDKL_16735	12.2	5.1		SO:0001217, UniRef:UniRef50_UPI0023F48B6C, UniRef:UniRef90_UPI0023F48B6C
contig_1	3314651	3314824	+	NAPDKL_16740	6.5	5.5		
contig_1	3316213	3317205	+	NAPDKL_16755	36.5	5.8	PF16473.9|Rv2179c-like	PFAM:PF16473.9
contig_1	3317174	3317725	+	NAPDKL_16760	20.9	6.6		SO:0001217, UniRef:UniRef50_A0A1Y4S793
contig_1	3320420	3320824	+	NAPDKL_16780	14.8	9.3		SO:0001217, UniRef:UniRef50_UPI0023F65B9C, UniRef:UniRef90_UPI0023F65B9C
contig_1	3334495	3334695	-	NAPDKL_16840	7.6	8.8		SO:0001217, UniParc:UPI000D2C8FC4, UniRef:UniRef100_UPI000D2C8FC4, UniRef:UniRef50_UPI00067EE05F, UniRef:UniRef90_UPI00067EE05F
contig_1	3349869	3349973	-	NAPDKL_16910	3.6	9.5		
contig_1	3358394	3358699	+	NAPDKL_16960	11.1	4.5		SO:0001217, UniParc:UPI000D2D8229, UniRef:UniRef100_UPI000D2D8229, UniRef:UniRef50_UPI0023F9532D, UniRef:UniRef90_UPI0023F9532D
contig_1	3417637	3417774	+	NAPDKL_17275	5.3	10.9		
contig_1	3424479	3424784	-	NAPDKL_17315	11.4	5.7		SO:0001217, UniParc:UPI000D2B07ED, UniRef:UniRef100_UPI000D2B07ED, UniRef:UniRef50_UPI00067F3EA5, UniRef:UniRef90_UPI00067F3EA5
