#Annotated with Bakta v1.9.3, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	1960083	1960364	+	HKCHME_09865	10.4	7.8		SO:0001217, UniParc:UPI000D5E7E82, UniRef:UniRef100_A0A2U1CEU2, UniRef:UniRef50_A0A2U1CEU2, UniRef:UniRef90_A0A2U1CEU2
contig_1	2008685	2008855	-	HKCHME_10120	5.9	4.1		RefSeq:WP_165366618.1, SO:0001217, UniParc:UPI00101ACCB1, UniRef:UniRef100_UPI00101ACCB1, UniRef:UniRef50_A0A0S2W5J4, UniRef:UniRef90_A0A0S2W5J4
contig_1	2010259	2010642	-	HKCHME_10130	13.4	4.1		RefSeq:WP_116722667.1, SO:0001217, UniParc:UPI000D5D7DCA, UniRef:UniRef100_A0A2U1B9H7, UniRef:UniRef50_A0A2U1B9H7, UniRef:UniRef90_A0A2U1B9H7
contig_1	2010655	2011089	-	HKCHME_10135	15.3	7.6		RefSeq:WP_116722668.1, SO:0001217, UniParc:UPI000D5CEA29, UniRef:UniRef100_A0A2U1B9E2, UniRef:UniRef50_A0A2U1B9E2, UniRef:UniRef90_A0A2U1B9E2
contig_1	2016164	2016931	-	HKCHME_10175	27.4	4.4		SO:0001217, UniRef:UniRef50_A0A2U1B9K5, UniRef:UniRef90_A0A2U1B9K5
contig_1	2016918	2017010	-	HKCHME_10180	3.2	4.8		SO:0001217, UniParc:UPI000D5D7D2D, UniRef:UniRef100_A0A2U1B9Z6, UniRef:UniRef50_A0A2U1B9Z6, UniRef:UniRef90_A0A2U1B9Z6
contig_1	2017119	2017295	-	HKCHME_10185	6.3	5.0		RefSeq:WP_165366619.1, SO:0001217, UniParc:UPI000822EC72, UniRef:UniRef100_A0A2U1B9K9, UniRef:UniRef50_A0A2U1B9K9, UniRef:UniRef90_A0A2U1B9K9
contig_1	2017365	2017550	+	HKCHME_10190	6.6	6.7		SO:0001217, UniParc:UPI0008221727, UniRef:UniRef100_A0A2U1B9K6, UniRef:UniRef50_A0A2U1B9K6, UniRef:UniRef90_A0A2U1B9K6
contig_1	2017732	2017836	+	HKCHME_10195	4.0	10.8		SO:0001217, UniParc:UPI0008233EC3, UniRef:UniRef100_A0A2U1B9K3, UniRef:UniRef50_A0A2U1B9K3, UniRef:UniRef90_A0A2U1B9K3
contig_1	2018170	2018424	+	HKCHME_10205	9.5	9.3		RefSeq:WP_116722658.1, SO:0001217, UniParc:UPI000D5DD437, UniRef:UniRef100_A0A2U1B9P1, UniRef:UniRef50_A0A2U1B9P1, UniRef:UniRef90_A0A2U1B9P1
contig_1	2022835	2023392	-	HKCHME_10245	20.7	7.8		RefSeq:WP_116722452.1, SO:0001217, UniParc:UPI000D5D3F22, UniRef:UniRef100_A0A2U1BF93, UniRef:UniRef50_A0A2U1BC16, UniRef:UniRef90_A0A2U1BF93
contig_1	2024965	2025492	-	HKCHME_10260	19.5	6.9		SO:0001217, UniParc:UPI000D5E71BB, UniRef:UniRef100_A0A2U1BFG2, UniRef:UniRef50_A0A096DF51, UniRef:UniRef90_A0A2U1BFG2
contig_1	2025489	2025803	-	HKCHME_10265	11.8	4.8		RefSeq:WP_116722449.1, SO:0001217, UniParc:UPI000D5E771E, UniRef:UniRef100_A0A2U1BFD5, UniRef:UniRef50_A0A2U1BFD5, UniRef:UniRef90_A0A2U1BFD5
contig_1	2025800	2026009	-	HKCHME_10270	8.0	8.0		RefSeq:WP_116722448.1, SO:0001217, UniParc:UPI000D5D693A, UniRef:UniRef100_A0A2U1BFA9, UniRef:UniRef50_A0A2U1BFA9, UniRef:UniRef90_A0A2U1BFA9
contig_1	2026026	2026277	-	HKCHME_10275	8.9	11.8		RefSeq:WP_116722447.1, SO:0001217, UniParc:UPI000D5F07CD, UniRef:UniRef100_A0A2U1BF79, UniRef:UniRef50_A0A2U1BF79, UniRef:UniRef90_A0A2U1BF79
contig_1	2029566	2029691	-	HKCHME_10305	4.8	5.1		RefSeq:WP_257534843.1, SO:0001217, UniParc:UPI000D5DE6FB, UniRef:UniRef100_A0A2U1BFA6, UniRef:UniRef50_A0A2U1BFA6, UniRef:UniRef90_A0A2U1BFA6
contig_1	2034161	2034313	-	HKCHME_10330	5.5	9.3		RefSeq:WP_165366622.1, SO:0001217, UniParc:UPI0008210FC5, UniRef:UniRef100_A0A2U1BF71, UniRef:UniRef50_A0A0S2W2Q7, UniRef:UniRef90_A0A0S2W2Q7
contig_1	2055039	2055269	-	HKCHME_10420	8.6	10.3		SO:0001217, UniParc:UPI000D5F5FD7, UniRef:UniRef100_A0A2U1BFA5, UniRef:UniRef50_A0A2U1BFA5, UniRef:UniRef90_A0A2U1BFA5
contig_1	2078539	2079828	-	HKCHME_10535	46.0	8.5		RefSeq:WP_116722431.1, SO:0001217, UniParc:UPI000D5CA1F1, UniRef:UniRef100_A0A2U1BF92, UniRef:UniRef50_A0A0S2W2F1, UniRef:UniRef90_A0A0S2W2F1
contig_1	2081089	2081421	-	HKCHME_10545	12.0	4.3		RefSeq:WP_207215971.1, SO:0001217, UniParc:UPI000821E7D0, UniRef:UniRef100_A0A2U1BF78, UniRef:UniRef50_A0A2U1BF78, UniRef:UniRef90_A0A2U1BF78
contig_1	2083567	2083956	+	HKCHME_10560	13.5	5.1		RefSeq:WP_083630862.1, SO:0001217, UniParc:UPI000822AFEC, UniRef:UniRef100_A0A2U1BF56, UniRef:UniRef50_A0A2U1BF56, UniRef:UniRef90_A0A2U1BF56
contig_1	2119031	2119399	+	HKCHME_10715	14.1	9.2		RefSeq:WP_129868848.1, SO:0001217, UniParc:UPI000821D7EB, UniRef:UniRef100_A0A2U1CCV9, UniRef:UniRef50_A0A2U1CCV9, UniRef:UniRef90_A0A2U1CCV9
contig_1	2124334	2125134	-	HKCHME_10735	28.7	9.7		RefSeq:WP_075703555.1, SO:0001217, UniParc:UPI000820D619, UniRef:UniRef100_A0A2U1CCU9, UniRef:UniRef50_A0A0S2W281, UniRef:UniRef90_A0A0S2W281
contig_1	2129161	2129337	+	HKCHME_10765	6.5	9.2		RefSeq:WP_165366626.1, SO:0001217, UniParc:UPI000822E3EF, UniRef:UniRef100_A0A2U1CCW8, UniRef:UniRef50_A0A2U1CCW8, UniRef:UniRef90_A0A2U1CCW8
contig_1	2136186	2137235	+	HKCHME_10795	38.6	6.1		RefSeq:WP_116721816.1, SO:0001217, UniParc:UPI000D5E2ADB, UniRef:UniRef100_A0A2U1CCW0, UniRef:UniRef50_A0A0S2W283, UniRef:UniRef90_A0A0S2W283
contig_1	2143999	2144310	+	HKCHME_10845	11.4	6.1		RefSeq:WP_116721823.1, SO:0001217, UniParc:UPI000D5DB182, UniRef:UniRef100_A0A2U1CCX3, UniRef:UniRef50_A0A2U1CCX3, UniRef:UniRef90_A0A2U1CCX3
contig_1	2146844	2146993	+	HKCHME_10855	5.8	6.5		
contig_1	2147920	2148207	-	HKCHME_10860	10.5	4.5		RefSeq:WP_116721827.1, SO:0001217, UniParc:UPI000D5E6FD0, UniRef:UniRef100_A0A2U1CD45, UniRef:UniRef50_A0A2U1CD45, UniRef:UniRef90_A0A2U1CD45
contig_1	2148664	2148954	-	HKCHME_10870	11.1	4.9		RefSeq:WP_116721829.1, SO:0001217, UniParc:UPI000D5F94CC, UniRef:UniRef100_A0A2U1CCW1, UniRef:UniRef50_A0A2U1CCW1, UniRef:UniRef90_A0A2U1CCW1
contig_1	2195934	2196773	-	HKCHME_11110	32.2	7.8		RefSeq:WP_116721843.1, SO:0001217, UniParc:UPI000D5D5416, UniRef:UniRef100_A0A2U1CD90, UniRef:UniRef50_A0A0S2W1Y9, UniRef:UniRef90_A0A0S2W1Y9
contig_1	2217583	2217870	+	HKCHME_11200	9.9	4.8		RefSeq:WP_116721847.1, SO:0001217, UniParc:UPI000D5E5F8E, UniRef:UniRef100_A0A2U1CD47, UniRef:UniRef50_A0A2U1CD47, UniRef:UniRef90_A0A2U1CD47
contig_1	2244695	2245033	+	HKCHME_11345	12.1	9.2		RefSeq:WP_116721855.1, SO:0001217, UniParc:UPI000D5D37E3, UniRef:UniRef100_A0A2U1CD66, UniRef:UniRef50_A0A0S2W2Q3, UniRef:UniRef90_A0A0S2W2Q3
contig_1	2248022	2248249	-	HKCHME_11365	8.1	7.9		RefSeq:WP_033119233.1, SO:0001217, UniParc:UPI00051B5EDE, UniRef:UniRef100_A0A0S2W1U9, UniRef:UniRef50_A0A0S2W1U9, UniRef:UniRef90_A0A0S2W1U9
contig_1	2271762	2271899	+	HKCHME_11475	5.0	10.0		RefSeq:WP_165816291.1, SO:0001217, UniParc:UPI000822EFD1, UniRef:UniRef100_A0A2U1CD93, UniRef:UniRef50_A0A0S2W1T1, UniRef:UniRef90_A0A0S2W1T1
contig_1	2313541	2314143	-	HKCHME_11670	21.3	9.0		SO:0001217, UniParc:UPI0008203740, UniRef:UniRef100_A0A2U1CDC7, UniRef:UniRef50_A0A0S2W1M1, UniRef:UniRef90_A0A0S2W1M1
contig_1	2333096	2333410	-	HKCHME_11765	11.9	4.7		RefSeq:WP_052082406.1, SO:0001217, UniParc:UPI0006915A1F, UniRef:UniRef100_A0A0S2W1L8, UniRef:UniRef50_A0A0S2W1L8, UniRef:UniRef90_A0A0S2W1L8
contig_1	2337336	2337686	-	HKCHME_11780	12.8	8.6		RefSeq:WP_116721880.1, SO:0001217, UniParc:UPI000822D78E, UniRef:UniRef100_A0A2U1CDH8, UniRef:UniRef50_A0A2U1CDH8, UniRef:UniRef90_A0A2U1CDH8
contig_1	2337704	2338018	-	HKCHME_11785	11.4	5.0		RefSeq:WP_075703445.1, SO:0001217, UniParc:UPI000822FD3B, UniRef:UniRef100_A0A2U1CDH0, UniRef:UniRef50_A0A2U1CDH0, UniRef:UniRef90_A0A2U1CDH0
contig_1	2338328	2338624	-	HKCHME_11790	10.4	6.6		RefSeq:WP_075703444.1, SO:0001217, UniParc:UPI0008232E27, UniRef:UniRef100_A0A2U1CDU9, UniRef:UniRef50_A0A2U1CDU9, UniRef:UniRef90_A0A2U1CDU9
contig_1	2373547	2374551	-	HKCHME_11940	38.7	9.0	PF18780.5|HNH_repeat	PFAM:PF18780.5, RefSeq:WP_165366632.1, SO:0001217, UniParc:UPI000D5D5B18, UniRef:UniRef100_A0A2U1CDK9, UniRef:UniRef50_A0A0S2W1U2, UniRef:UniRef90_A0A0S2W1U2
contig_1	2379712	2380017	-	HKCHME_11965	11.5	5.0		RefSeq:WP_207735835.1, SO:0001217, UniParc:UPI000721B7B7, UniRef:UniRef100_A0A0S2W1G4, UniRef:UniRef50_A0A096B119, UniRef:UniRef90_A0A0S2W1G4
contig_1	2400514	2401785	-	HKCHME_12055	47.1	4.7		RefSeq:WP_116721901.1, SO:0001217, UniParc:UPI000821DEF8, UniRef:UniRef100_A0A2U1CDK8, UniRef:UniRef50_A0A2U1CDK8, UniRef:UniRef90_A0A2U1CDK8
contig_1	2404847	2405056	+	HKCHME_12070	8.1	8.4		RefSeq:WP_116721904.1, SO:0001217, UniParc:UPI000D5D1677, UniRef:UniRef100_A0A2U1CDS7, UniRef:UniRef50_A0A2U1CDS7, UniRef:UniRef90_A0A2U1CDS7
contig_1	2407112	2407399	+	HKCHME_12090	10.9	9.1		RefSeq:WP_033117430.1, SO:0001217, UniParc:UPI00051BA18D, UniRef:UniRef100_A0A0S2W1B2, UniRef:UniRef50_A0A0S2W1B2, UniRef:UniRef90_A0A0S2W1B2
contig_1	2407702	2408247	+	HKCHME_12095	20.7	9.3		RefSeq:WP_165366634.1, SO:0001217, UniParc:UPI000D5D3869, UniRef:UniRef100_A0A2U1CDN5, UniRef:UniRef50_A0A2U1CDN5, UniRef:UniRef90_A0A2U1CDN5
contig_1	2415706	2416296	+	HKCHME_12165	22.0	8.8		SO:0001217, UniParc:UPI000D5FAD65, UniRef:UniRef100_A0A2U1CDS4, UniRef:UniRef50_A0A2U1CDS4, UniRef:UniRef90_A0A2U1CDS4
contig_1	2426051	2427175	-	HKCHME_12220	43.3	7.0		SO:0001217, UniParc:UPI000D5CD5FB, UniRef:UniRef100_A0A2U1BCT4, UniRef:UniRef50_C7GZC4, UniRef:UniRef90_A0A2U1BCT4
contig_1	2432328	2432507	+	HKCHME_12245	7.1	8.9		RefSeq:WP_116722555.1, SO:0001217, UniParc:UPI000D5EA80E, UniRef:UniRef100_A0A2U1BCS2, UniRef:UniRef50_A0A174W3T5, UniRef:UniRef90_A0A2U1BCS2
contig_1	2470575	2470817	+	HKCHME_12385	9.1	9.8		RefSeq:WP_058118229.1, SO:0001217, UniParc:UPI00071ADABD, UniRef:UniRef100_A0A0S2W6Z2, UniRef:UniRef50_A0A0S2W6Z2, UniRef:UniRef90_A0A0S2W6Z2
contig_1	2523794	2523943	+	HKCHME_12645	5.7	9.4		RefSeq:WP_156113742.1, SO:0001217, UniParc:UPI000821652C, UniRef:UniRef100_A0A2U1C180, UniRef:UniRef50_A0A2U1C180, UniRef:UniRef90_A0A2U1C180
contig_1	2524086	2524292	+	HKCHME_12650	7.7	4.6		RefSeq:WP_075704439.1, SO:0001217, UniParc:UPI0008217704, UniRef:UniRef100_A0A2U1C170, UniRef:UniRef50_A0A0S2W6L6, UniRef:UniRef90_A0A0S2W6L6
contig_1	2525766	2525972	+	HKCHME_12660	7.8	4.3		RefSeq:WP_116722119.1, SO:0001217, UniParc:UPI000D5CA583, UniRef:UniRef100_A0A2U1C172, UniRef:UniRef50_A0A0S2W6I8, UniRef:UniRef90_A0A0S2W6I8
contig_1	2540934	2541089	+	HKCHME_12745	6.0	11.0		RefSeq:WP_156113741.1, SO:0001217, UniParc:UPI000720308D, UniRef:UniRef100_A0A0S2W6P1, UniRef:UniRef50_A0A0S2W6P1, UniRef:UniRef90_A0A0S2W6P1
contig_1	2568052	2568729	+	HKCHME_12885	25.7	5.4		RefSeq:WP_116722141.1, SO:0001217, UniParc:UPI000D5DAE36, UniRef:UniRef100_A0A2U1C1D5, UniRef:UniRef50_A0A0S2W7F5, UniRef:UniRef90_B9Y5S4
contig_1	2568909	2569622	+	HKCHME_12890	25.7	9.8		SO:0001217, UniParc:UPI000D5ECE61, UniRef:UniRef100_A0A2U1C1C3, UniRef:UniRef50_J1H3W2, UniRef:UniRef90_A0A2U1C1C3
contig_1	2572368	2572811	+	HKCHME_12905	16.3	9.1		SO:0001217, UniParc:UPI000D5E3C4F, UniRef:UniRef100_A0A2U1C1B8, UniRef:UniRef50_A0A2U1C1B8, UniRef:UniRef90_A0A2U1C1B8
contig_1	2582028	2582186	+	HKCHME_12955	5.6	11.4		RefSeq:WP_165366637.1, SO:0001217, UniParc:UPI000D5F9F9B, UniRef:UniRef100_A0A2U1C1C7, UniRef:UniRef50_A0A2U1C1C7, UniRef:UniRef90_A0A2U1C1C7
contig_1	2587224	2587577	+	HKCHME_12965	13.2	4.9		RefSeq:WP_116722151.1, SO:0001217, UniParc:UPI000D5E852E, UniRef:UniRef100_A0A2U1C1D0, UniRef:UniRef50_A0A2U1C1D0, UniRef:UniRef90_A0A2U1C1D0
contig_1	2626943	2627632	-	HKCHME_13170	23.3	8.4		SO:0001217, UniParc:UPI000D5DD222, UniRef:UniRef100_A0A2U1C1H5, UniRef:UniRef50_A0A2U1C1H5, UniRef:UniRef90_A0A2U1C1H5
contig_1	2654947	2655213	+	HKCHME_13280	10.4	9.5		SO:0001217, UniParc:UPI000D5FCCB3, UniRef:UniRef100_A0A2U1C1J6, UniRef:UniRef50_A0A2U1C1J6, UniRef:UniRef90_A0A2U1C1J6
contig_1	2743972	2744157	-	HKCHME_13680	7.0	5.5		RefSeq:WP_116722373.1, SO:0001217, UniParc:UPI000D5EB1B3, UniRef:UniRef100_A0A2U1BG79, UniRef:UniRef50_A0A0S2W7D9, UniRef:UniRef90_A0A0S2W7D9
contig_1	2758982	2760352	-	HKCHME_13760	48.6	4.6		RefSeq:WP_075704571.1, SO:0001217, UniParc:UPI000820E53A, UniRef:UniRef100_A0A2U1BG93, UniRef:UniRef50_A0A0S2W7F2, UniRef:UniRef90_A0A0S2W7F2
contig_1	2771970	2773007	+	HKCHME_13820	38.4	5.1		RefSeq:WP_116722381.1, SO:0001217, UniParc:UPI000D5FCB8A, UniRef:UniRef100_A0A2U1BGH3, UniRef:UniRef50_A0A0S2W7K0, UniRef:UniRef90_A0A0S2W7K0
contig_1	2820158	2820265	-	HKCHME_13990	4.0	4.4		SO:0001217, UniParc:UPI000821CB4E, UniRef:UniRef100_A0A2U1BGG9, UniRef:UniRef50_A0A2U1BGG9, UniRef:UniRef90_A0A2U1BGG9
contig_1	2910761	2910925	+	HKCHME_14500	6.5	9.3		RefSeq:WP_165366651.1, SO:0001217, UniParc:UPI000720DC1A, UniRef:UniRef100_A0A0S2W7X0, UniRef:UniRef50_A0A1Y4CE87, UniRef:UniRef90_A0A0S2W7X0
contig_1	2919268	2919378	+	HKCHME_14555	4.1	11.1		SO:0001217, UniParc:UPI000823345F, UniRef:UniRef100_A0A2U1BIJ1, UniRef:UniRef50_A0A2U1BIJ1, UniRef:UniRef90_A0A2U1BIJ1
contig_1	2935279	2935659	+	HKCHME_14635	14.4	7.7		RefSeq:WP_116722341.1, SO:0001217, UniParc:UPI000D5D4C19, UniRef:UniRef100_A0A2U1BID1, UniRef:UniRef50_A0A2U1BID1, UniRef:UniRef90_A0A2U1BID1
contig_1	2979148	2979375	+	HKCHME_14835	8.2	5.8		RefSeq:WP_058118531.1, SO:0001217, UniParc:UPI00071ADB9C, UniRef:UniRef100_A0A0S2W815, UniRef:UniRef50_A0A0S2W815, UniRef:UniRef90_A0A0S2W815
contig_1	2989806	2990051	+	HKCHME_14860	8.9	4.7		RefSeq:WP_116722312.1, SO:0001217, UniParc:UPI000D5D4154, UniRef:UniRef100_A0A2U1BIE2, UniRef:UniRef50_A0A0S2W8Q0, UniRef:UniRef90_A0A0S2W8Q0
contig_1	3013049	3013192	+	HKCHME_14975	5.0	11.5		RefSeq:WP_165366657.1, SO:0001217, UniParc:UPI00082109D4, UniRef:UniRef100_A0A2U1BI69, UniRef:UniRef50_A0A2U1BI69, UniRef:UniRef90_A0A2U1BI69
contig_1	3030874	3031065	-	HKCHME_15060	7.2	9.6		RefSeq:WP_033119207.1, SO:0001217, UniParc:UPI00051AF4C6, UniRef:UniRef100_A0A2U1BIA0, UniRef:UniRef50_A0A0S2W8K4, UniRef:UniRef90_A0A2U1BIA0
contig_1	3042646	3042780	-	HKCHME_15120	5.1	10.3		SO:0001217, UniParc:UPI000D5C633C, UniRef:UniRef100_A0A2U1BI42, UniRef:UniRef50_A0A2U1BI42, UniRef:UniRef90_A0A2U1BI42
contig_1	3082662	3083258	-	HKCHME_15320	22.2	4.5		RefSeq:WP_058118616.1, SO:0001217, UniParc:UPI00071AC2EF, UniRef:UniRef100_A0A0S2W8I9, UniRef:UniRef50_A0A0S2W8I9, UniRef:UniRef90_A0A0S2W8I9
contig_1	3117880	3118008	+	HKCHME_15475	4.7	9.3		RefSeq:WP_257534839.1, SO:0001217, UniParc:UPI0008210A71, UniRef:UniRef100_A0A2U1BHX5, UniRef:UniRef50_A0A2U1BHX5, UniRef:UniRef90_A0A2U1BHX5
contig_1	3120734	3121279	-	HKCHME_15500	19.8	4.5		RefSeq:WP_050617467.1, SO:0001217, UniParc:UPI00067F4CAA, UniRef:UniRef100_A0A2U1BHW4, UniRef:UniRef50_A0A2U1BHW4, UniRef:UniRef90_A0A2U1BHW4
contig_1	3122499	3122810	-	HKCHME_15515	11.0	6.5		SO:0001217, UniParc:UPI000821AA45, UniRef:UniRef100_A0A2U1BC01, UniRef:UniRef50_A0A2U1BC01, UniRef:UniRef90_A0A2U1BC01
contig_1	3124864	3125181	+	HKCHME_15525	12.2	6.9		RefSeq:WP_116722633.1, SO:0001217, UniParc:UPI000D5EDE78, UniRef:UniRef100_A0A2U1BBZ8, UniRef:UniRef50_A0A0S2W978, UniRef:UniRef90_A0A2U1BBZ8
contig_1	3125832	3125966	+	HKCHME_15535	4.7	11.0		RefSeq:WP_143433307.1, SO:0001217, UniParc:UPI0008224E71, UniRef:UniRef100_A0A2U1BC39, UniRef:UniRef50_A0A0S2W8J9, UniRef:UniRef90_A0A0S2W8J9
contig_1	3125993	3126499	+	HKCHME_15540	19.6	9.4		SO:0001217, UniParc:UPI000822CB47, UniRef:UniRef100_A0A2U1BBZ2, UniRef:UniRef50_A0A2U1BBZ2, UniRef:UniRef90_A0A2U1BBZ2
contig_1	3126765	3126944	+	HKCHME_15545	7.2	11.6		RefSeq:WP_075704799.1, SO:0001217, UniParc:UPI000820A8F8, UniRef:UniRef100_A0A2U1BBY4, UniRef:UniRef50_A0A0S2W8M0, UniRef:UniRef90_A0A0S2W8M0
contig_1	3126922	3127119	+	HKCHME_15550	7.2	9.4		SO:0001217, UniParc:UPI000D5FC6DF, UniRef:UniRef100_A0A2U1BBY7, UniRef:UniRef50_A0A0S2W8J8, UniRef:UniRef90_A0A2U1BBY7
contig_1	3127944	3128744	-	HKCHME_15555	30.3	6.5		RefSeq:WP_116722630.1, SO:0001217, UniParc:UPI000D5F50C8, UniRef:UniRef100_A0A2U1BC52, UniRef:UniRef50_A0A2U1BC52, UniRef:UniRef90_A0A2U1BC52
contig_1	3128789	3129157	-	HKCHME_15560	14.2	6.3		RefSeq:WP_116722629.1, SO:0001217, UniParc:UPI000D5E4447, UniRef:UniRef100_A0A2U1BBY5, UniRef:UniRef50_A0A2U1BBY5, UniRef:UniRef90_A0A2U1BBY5
contig_1	3132112	3132444	-	HKCHME_15575	12.5	5.4		RefSeq:WP_129868868.1, SO:0001217, UniParc:UPI000D5D69AE, UniRef:UniRef100_A0A2U1BBY8, UniRef:UniRef50_A0A2U1BBY8, UniRef:UniRef90_A0A2U1BBY8
contig_1	3172127	3172582	+	HKCHME_15785	16.6	9.3		RefSeq:WP_075704819.1, SO:0001217, UniParc:UPI0008217897, UniRef:UniRef100_A0A2U1BDT8, UniRef:UniRef50_A0A0S2W8Q3, UniRef:UniRef90_A0A0S2W8Q3
contig_1	3188458	3188811	+	HKCHME_15845	12.8	10.0		RefSeq:WP_075704828.1, SO:0001217, UniParc:UPI0008211D4A, UniRef:UniRef100_A0A2U1CGX1, UniRef:UniRef50_A0A0S2W8S0, UniRef:UniRef90_A0A0S2W8S0
contig_1	3204390	3204749	+	HKCHME_15925	13.8	7.8		RefSeq:WP_075704836.1, SO:0001217, UniParc:UPI000821D6B1, UniRef:UniRef100_A0A2U1CGU6, UniRef:UniRef50_A0A0S2W8R7, UniRef:UniRef90_A0A0S2W8R7
