#Annotated with Bakta v1.9.3, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_60	43654	44478	+	ACLHAE_15350	32.5	6.6		RefSeq:WP_006571522.1, SO:0001217, UniParc:UPI00015701AC, UniRef:UniRef100_A6NRZ5, UniRef:UniRef50_A6NRZ5, UniRef:UniRef90_A6NRZ5
contig_60	48811	49014	+	ACLHAE_15385	7.6	6.9		SO:0001217, UniRef:UniRef50_A0A0M9VH18, UniRef:UniRef90_UPI000EA3B4AD
contig_60	57342	57587	+	ACLHAE_15420	9.8	4.3		RefSeq:WP_006571536.1, SO:0001217, UniParc:UPI00015701BA, UniRef:UniRef100_A6NS09, UniRef:UniRef50_A6NS09, UniRef:UniRef90_A6NS09
contig_60	59470	60207	+	ACLHAE_15430	28.3	9.2		RefSeq:WP_006571538.1, SO:0001217, UniParc:UPI00015701BC, UniRef:UniRef100_A6NS11, UniRef:UniRef50_A6NS11, UniRef:UniRef90_A6NS11
contig_60	82265	82813	-	ACLHAE_15515	20.5	7.7		RefSeq:WP_242823635.1, SO:0001217, UniParc:UPI001FA813C6, UniRef:UniRef100_UPI001FA813C6, UniRef:UniRef50_UPI001FA813C6, UniRef:UniRef90_UPI001FA813C6
contig_60	82798	83160	-	ACLHAE_15520	14.0	8.0		RefSeq:WP_006571557.1, SO:0001217, UniParc:UPI0001570289, UniRef:UniRef100_A6NS30, UniRef:UniRef50_A6NS30, UniRef:UniRef90_A6NS30
contig_60	85068	85481	-	ACLHAE_15535	15.8	8.9		RefSeq:WP_006571560.1, SO:0001217, UniParc:UPI0001570338, UniRef:UniRef100_A6NS33, UniRef:UniRef50_A6NS33, UniRef:UniRef90_A6NS33
contig_60	86123	86998	-	ACLHAE_15540	33.8	5.3		SO:0001217, UniRef:UniRef50_A6NS35, UniRef:UniRef90_A6NS35
contig_60	88634	88756	-	ACLHAE_15555	4.7	9.8		SO:0001217, UniParc:UPI000157033E, UniRef:UniRef100_A6NS39, UniRef:UniRef50_A6NS39, UniRef:UniRef90_A6NS39
contig_60	89436	91829	-	ACLHAE_15565	90.1	5.5		RefSeq:WP_006571569.1, SO:0001217, UniParc:UPI0001570341, UniRef:UniRef100_A6NS42, UniRef:UniRef50_A0A921MPJ4, UniRef:UniRef90_A6NS42
contig_60	91834	93477	-	ACLHAE_15570	62.0	6.5		RefSeq:WP_006571570.1, SO:0001217, UniParc:UPI0001570342, UniRef:UniRef100_A6NS43, UniRef:UniRef50_A6NS43, UniRef:UniRef90_A6NS43
contig_60	93501	94052	-	ACLHAE_15575	21.4	9.0		RefSeq:WP_006571571.1, SO:0001217, UniParc:UPI0001570343, UniRef:UniRef100_A6NS44, UniRef:UniRef50_A6NS44, UniRef:UniRef90_A6NS44
contig_60	104995	106266	+	ACLHAE_15610	46.2	6.4		RefSeq:WP_006571578.1, SO:0001217, UniParc:UPI0001570408, UniRef:UniRef100_A6NS51, UniRef:UniRef50_A6NS51, UniRef:UniRef90_A6NS51
contig_60	118585	118839	+	ACLHAE_15690	9.7	5.7		RefSeq:WP_006571597.1, SO:0001217, UniParc:UPI000157041B, UniRef:UniRef100_A6NS70, UniRef:UniRef50_A6NS70, UniRef:UniRef90_A6NS70
contig_60	147847	148056	+	ACLHAE_15790	8.4	4.6		RefSeq:WP_006571623.1, SO:0001217, UniParc:UPI00015705DE, UniRef:UniRef100_A6NS96, UniRef:UniRef50_A6NS96, UniRef:UniRef90_A6NS96
contig_60	151163	151756	-	ACLHAE_15815	23.0	9.4		RefSeq:WP_006571629.1, SO:0001217, UniParc:UPI00015705E4, UniRef:UniRef100_A6NSA2, UniRef:UniRef50_A6NSA2, UniRef:UniRef90_A6NSA2
contig_60	152092	152913	-	ACLHAE_15820	31.9	5.7		RefSeq:WP_006571630.1, SO:0001217, UniParc:UPI00015705E5, UniRef:UniRef100_A6NSA3, UniRef:UniRef50_A6NSA3, UniRef:UniRef90_A6NSA3
contig_60	208470	208880	+	ACLHAE_16090	15.4	7.8		RefSeq:WP_006571699.1, SO:0001217, UniParc:UPI000156FBA2, UniRef:UniRef100_A6NSH2, UniRef:UniRef50_A6NSH2, UniRef:UniRef90_A6NSH2
contig_61	6279	6662	+	ACLHAE_16155	14.4	5.5		RefSeq:WP_006571345.1, SO:0001217, UniParc:UPI00015706AF, UniRef:UniRef100_A6NRG8, UniRef:UniRef50_A6NRG8, UniRef:UniRef90_A6NRG8
contig_61	19869	20900	+	ACLHAE_16240	39.1	5.5		RefSeq:WP_157196010.1, SO:0001217, UniParc:UPI00030F825B, UniRef:UniRef100_A6NRI8, UniRef:UniRef50_F4X8Z7, UniRef:UniRef90_A6NRI8
contig_61	53433	53723	+	ACLHAE_16350	10.1	4.6		RefSeq:WP_040646218.1, SO:0001217, UniParc:UPI000303BFF3, UniRef:UniRef100_A6NRL7, UniRef:UniRef50_A6NRL7, UniRef:UniRef90_A6NRL7
contig_61	57291	58202	+	ACLHAE_16365	34.7	4.7		RefSeq:WP_006571397.1, SO:0001217, UniParc:UPI000156FB8E, UniRef:UniRef100_A6NRM0, UniRef:UniRef50_A6NRM0, UniRef:UniRef90_A6NRM0
contig_61	105993	106085	+	ACLHAE_16580	3.4	5.0		
contig_61	118452	120665	+	ACLHAE_16615	80.2	4.2		RefSeq:WP_006571455.1, SO:0001217, UniParc:UPI000156FE02, UniRef:UniRef100_A6NRS8, UniRef:UniRef50_A6NRS8, UniRef:UniRef90_A6NRS8
contig_62	54565	54945	-	ACLHAE_16970	14.4	10.0		RefSeq:WP_040646145.1, SO:0001217, UniParc:UPI0002EA9AE9, UniRef:UniRef100_A6NQT5, UniRef:UniRef50_A6NQT5, UniRef:UniRef90_A6NQT5
contig_62	58467	58592	-	ACLHAE_16980	4.2	8.3		
contig_62	95311	95832	+	ACLHAE_17150	19.0	4.8		RefSeq:WP_006571156.1, SO:0001217, UniParc:UPI0001570013, UniRef:UniRef100_A6NQX9, UniRef:UniRef50_A6NQX9, UniRef:UniRef90_A6NQX9
contig_62	100003	100404	+	ACLHAE_17170	14.3	5.3		RefSeq:WP_006571160.1, SO:0001217, UniParc:UPI0001570017, UniRef:UniRef100_A6NQY3, UniRef:UniRef50_A6NQY3, UniRef:UniRef90_A6NQY3
contig_62	136118	136435	+	ACLHAE_17330	11.4	5.1		RefSeq:WP_006571201.1, SO:0001217, UniParc:UPI000157019F, UniRef:UniRef100_A6NR24, UniRef:UniRef50_A0A1C6D2P4, UniRef:UniRef90_A0A1C6D2P4
contig_62	138795	139226	+	ACLHAE_17355	16.1	5.2		RefSeq:WP_006571206.1, SO:0001217, UniParc:UPI00015701A4, UniRef:UniRef100_A6NR29, UniRef:UniRef50_A6NR29, UniRef:UniRef90_A6NR29
contig_62	177798	178067	-	ACLHAE_17540	9.6	7.8		RefSeq:WP_006571244.1, SO:0001217, UniParc:UPI0001570327, UniRef:UniRef100_A6NR67, UniRef:UniRef50_A6NR67, UniRef:UniRef90_A6NR67
contig_62	179476	179715	+	ACLHAE_17555	8.3	6.0		RefSeq:WP_006571249.1, SO:0001217, UniParc:UPI000157032C, UniRef:UniRef100_A6NR72, UniRef:UniRef50_A0A1C6CY87, UniRef:UniRef90_A0A1C6CY87
contig_62	181756	182325	-	ACLHAE_17570	21.0	10.4		
contig_62	189791	190036	-	ACLHAE_17615	8.9	11.1		RefSeq:WP_006571261.1, SO:0001217, UniParc:UPI00015703F4, UniRef:UniRef100_A6NR84, UniRef:UniRef50_A6NR84, UniRef:UniRef90_A6NR84
contig_62	225228	225458	+	ACLHAE_17810	8.3	9.7		RefSeq:WP_006571303.1, SO:0001217, UniParc:UPI00015704F1, UniRef:UniRef100_A6NRC6, UniRef:UniRef50_A6NRC6, UniRef:UniRef90_A6NRC6
contig_63	61324	61692	+	ACLHAE_18170	13.3	6.7		RefSeq:WP_006570940.1, SO:0001217, UniParc:UPI00015704D2, UniRef:UniRef100_A6NQB3, UniRef:UniRef50_A6NQB3, UniRef:UniRef90_A6NQB3
contig_63	94959	95069	+	ACLHAE_18350	3.9	5.6		
contig_63	112806	113162	-	ACLHAE_18430	13.2	4.8		RefSeq:WP_006571008.1, SO:0001217, UniParc:UPI000156FAAA, UniRef:UniRef100_A6NQI1, UniRef:UniRef50_A0A921MJW2, UniRef:UniRef90_A6NQI1
contig_63	138509	138733	-	ACLHAE_18545	8.1	5.3		RefSeq:WP_040646117.1, SO:0001217, UniParc:UPI00058E74B8, UniRef:UniRef100_A6NQL1, UniRef:UniRef50_A6NQL1, UniRef:UniRef90_A6NQL1
contig_64	22909	23148	-	ACLHAE_18705	8.9	6.7		RefSeq:WP_006570761.1, SO:0001217, UniParc:UPI000156FE82, UniRef:UniRef100_A6NPT0, UniRef:UniRef50_A6NPT0, UniRef:UniRef90_A6NPT0
contig_64	61756	62010	+	ACLHAE_18855	9.5	7.8		RefSeq:WP_006570794.1, SO:0001217, UniParc:UPI000156FFFA, UniRef:UniRef100_A6NPW3, UniRef:UniRef50_A6NPW3, UniRef:UniRef90_A6NPW3
contig_64	66881	67015	-	ACLHAE_18880	5.2	6.6		SO:0001217, UniParc:UPI0001570002, UniRef:UniRef100_A6NPX1, UniRef:UniRef50_A6NPX1, UniRef:UniRef90_A6NPX1
contig_64	69421	69654	-	ACLHAE_18905	9.5	8.1		RefSeq:WP_040646060.1, SO:0001217, UniParc:UPI00058B7E86, UniRef:UniRef100_A6NPX6, UniRef:UniRef50_A6NPX6, UniRef:UniRef90_A6NPX6
contig_64	100766	101140	-	ACLHAE_19070	13.0	4.9		RefSeq:WP_040646036.1, SO:0001217, UniParc:UPI0003186294, UniRef:UniRef100_A6NQ16, UniRef:UniRef50_A6NQ16, UniRef:UniRef90_A6NQ16
contig_64	102693	103205	-	ACLHAE_19085	18.3	4.9		RefSeq:WP_006570850.1, SO:0001217, UniParc:UPI0001570188, UniRef:UniRef100_A6NQ19, UniRef:UniRef50_A6NQ19, UniRef:UniRef90_A6NQ19
contig_64	103408	103839	-	ACLHAE_19095	15.9	9.0		RefSeq:WP_006570852.1, SO:0001217, UniParc:UPI000157018A, UniRef:UniRef100_A6NQ21, UniRef:UniRef50_G9YSG7, UniRef:UniRef90_A6NQ21
contig_64	105780	106109	-	ACLHAE_19115	12.4	5.4		RefSeq:WP_006570856.1, SO:0001217, UniParc:UPI000157018E, UniRef:UniRef100_A6NQ25, UniRef:UniRef50_A6NQ25, UniRef:UniRef90_A6NQ25
contig_64	107630	107968	-	ACLHAE_19130	11.1	4.6		RefSeq:WP_006570859.1, SO:0001217, UniParc:UPI0001570191, UniRef:UniRef100_A6NQ28, UniRef:UniRef50_A6NQ28, UniRef:UniRef90_A6NQ28
contig_64	107998	108939	-	ACLHAE_19135	35.6	5.5		RefSeq:WP_006570860.1, SO:0001217, UniParc:UPI0001570192, UniRef:UniRef100_A6NQ29, UniRef:UniRef50_A0A1Y4W735, UniRef:UniRef90_A6NQ29
contig_65	24779	26035	-	ACLHAE_19275	45.1	4.6		RefSeq:WP_006570599.1, SO:0001217, UniParc:UPI00015704B6, UniRef:UniRef100_A6NP95, UniRef:UniRef50_A6NP95, UniRef:UniRef90_A6NP95
contig_65	69785	70300	+	ACLHAE_19450	18.9	8.4		RefSeq:WP_006570644.1, SO:0001217, UniParc:UPI000157067A, UniRef:UniRef100_A6NPG3, UniRef:UniRef50_A6NPG3, UniRef:UniRef90_A6NPG3
contig_65	109367	109765	+	ACLHAE_19640	14.7	5.5		RefSeq:WP_006570685.1, SO:0001217, UniParc:UPI000156FB61, UniRef:UniRef100_A6NPK4, UniRef:UniRef50_A6NPK4, UniRef:UniRef90_A6NPK4
contig_65	122308	122484	-	ACLHAE_19700	5.8	9.5		RefSeq:WP_006570699.1, SO:0001217, UniParc:UPI000156FC48, UniRef:UniRef100_A6NPL8, UniRef:UniRef50_A6NPL8, UniRef:UniRef90_A6NPL8
contig_65	128408	128680	-	ACLHAE_19730	10.2	8.8	PF13302.11|Acetyltransf_3	PFAM:PF13302.11
contig_65	156600	156932	-	ACLHAE_19860	11.6	4.1		
